"Product ID","Product Type",Code,Name,Brand,Description,"Cost Price","Retail Price","Sale Price","Calculated Price","Fixed Shipping Price","Free Shipping",Warranty,Weight,Width,Height,Depth,"Allow Purchases","Product Visible","Product Availability","Product Inventoried","Stock Level","Low Stock Level","Date Added","Date Modified","Category Details",Images,"Page Title","META Keywords","META Description","Product Condition","Product URL","Redirect Old URL?","Product Tax Code","Product Custom Fields"
340,P,F01180,"Riese & Muller Multicharger2 GT Automatic","Riese & Muller","The Enviolo Automatic gear system takes the ride experience to the next level with continuous gear ratios. The Intuvia display allows the rider to set their desired cadence, which is maintained by the gear hub's stepless shifting technology. ",0.00,0.00,5633.00,5633.00,0.0000,N,,30.4000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Multicharger2, Category Path: Riese & Muller/Family & Cargo/Multicharger2","Product Image File: F01180_MultChar2_Auto_Pe__45023.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/z/213/F01180_MultChar2_Auto_Pe__45023.jpg|Product Image File: F01180_MultChar2_Auto_Blk__47509.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/v/236/F01180_MultChar2_Auto_Blk__47509.jpg|Product Image File: F01180_MultChar2_Auto_Cu__39946.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/l/885/F01180_MultChar2_Auto_Cu__39946.jpg","Riese & Muller Multicharger2 GT Automatic",,"Riese & Muller Multicharger2 GT Automatic",New,/riese-muller-multicharger2-gt-automatic/,,,
342,P,F01181,"Riese & Muller Multicharger2 GT Rohloff","Riese & Muller","The Rohloff SpeedHub electronic gear system is operated using simple up/down shift buttons to replace the traditional mechanical gearshifters. The gears are contained in a sealed hub, which protects them from mud and rain, making the system extremely resilient.",0.00,0.00,6792.00,6792.00,0.0000,N,,30.4000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Multicharger2, Category Path: Riese & Muller/Family & Cargo/Multicharger2","Product Image File: F01181_MultChar2_Rohloff_Pe__23057.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/641/F01181_MultChar2_Rohloff_Pe__23057.jpg|Product Image File: F01181_MultChar2_Rohloff_Bl__04270.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/m/062/F01181_MultChar2_Rohloff_Bl__04270.jpg|Product Image File: F01181_MultChar2_Rohloff_Cu__72028.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/959/F01181_MultChar2_Rohloff_Cu__72028.jpg","Riese & Muller Multicharger2 GT Rohloff",,"Riese & Muller Multicharger2 GT Rohloff",New,/multicharger2-gt-rohloff/,,,
345,P,F01182,"Riese & Muller Multicharger2 GT Rohloff HS","Riese & Muller","The Rohloff SpeedHub electronic gear system is operated using simple up/down shift buttons to replace the traditional mechanical gearshifters. The gears are contained in a sealed hub, which protects them from mud and rain, making the system extremely resilient. As a high speed bike, fitted with the Bosch Performance Line Speed Motor, this bike is capable of hitting speeds up of 45km/h.",0.00,0.00,7143.00,7143.00,0.0000,N,,30.4000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Multicharger2, Category Path: Riese & Muller/Family & Cargo/Multicharger2","Product Image File: F01182_MultChar2_RohHS_Pe__30284.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/z/445/F01182_MultChar2_RohHS_Pe__30284.jpg|Product Image File: F01182_MultCha2_RohfHS_Blk__99155.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/h/070/F01182_MultCha2_RohfHS_Blk__99155.jpg|Product Image File: F01182_MultChar2_RohHS_Cu__63284.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/b/942/F01182_MultChar2_RohHS_Cu__63284.jpg","Riese & Muller Multicharger2 GT Rohloff HS",,"Riese & Muller Multicharger2 GT Rohloff HS (High Speed)",New,/riese-muller-multicharger2-gt-rohloff-hs/,,,
346,P,F01175,"Riese & Muller Multicharger2 GT Family","Riese & Muller","The family model is a preconfigured option from the Multicharger range. This bike comes fitted with the Novatech Boost hub and Shimano Deore 10-S gears. The Safety Bar Kit comes as standard and includes a padded bench style child seat with an external bar for added security.",0.00,0.00,4664.00,4664.00,0.0000,N,,26.3000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Multicharger2, Category Path: Riese & Muller/Family & Cargo/Multicharger2","Product Image File: F01175_MultChar2_Fam_Pet1__45338.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/o/047/F01175_MultChar2_Fam_Pet1__45338.jpg|Product Image File: F01175_MultChar2_Fam_UtilBl__77698.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/199/F01175_MultChar2_Fam_UtilBl__77698.jpg|Product Image File: F01175_MultChar2_Fam_UtilCu__33365.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/s/830/F01175_MultChar2_Fam_UtilCu__33365.jpg","Riese & Muller Multicharger2 GT Family",,"Riese & Muller Multicharger2 GT Family",New,/multicharger2-gt-family/,,,
348,P,"Load4 60 Rohloff","Riese & Muller Load4 60 Rohloff","Riese & Muller","The Rohloff SpeedHub electronic gear system is operated using simple up/down shift buttons to replace the traditional mechanical gearshifters. The gears are contained in a sealed hub, which protects them from mud and rain, making the system extremely resilient.",0.00,0.00,0.00,8539.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load4 60, Category Path: Riese & Muller/Family & Cargo/Load4 60",,"Riese & Muller Load4 60 Rohloff",,,New,/riese-muller-load4-60-rohloff/,,,
349,P,"Load4 60 Rohloff HS","Riese & Muller Load4 60 Rohloff HS","Riese & Muller","The Rohloff SpeedHub electronic gear system is operated using simple up/down shift buttons to replace the traditional mechanical gearshifters. The gears are contained in a sealed hub, which protects them from mud and rain, making the system extremely resilient. As a high speed bike, fitted with the Bosch Performance Line Speed Motor, this bike is capable of hitting speeds up of 45km/h.",0.00,0.00,0.00,9099.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load4 60, Category Path: Riese & Muller/Family & Cargo/Load4 60",,"Riese & Muller Load4 60 Rohloff HS",,,New,/riese-muller-load4-60-rohloff-hs/,,,
350,P,"Load4 75 Rohloff","Riese & Muller Load4 75 Rohloff","Riese & Muller","The Rohloff SpeedHub electronic gear system is operated using simple up/down shift buttons to replace the traditional mechanical gearshifters. The gears are contained in a sealed hub, which protects them from mud and rain, making the system extremely resilient.",0.00,0.00,0.00,8729.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load4 75, Category Path: Riese & Muller/Family & Cargo/Load4 75",,"Riese & Muller Load4 75 Rohloff",,,New,/riese-muller-load4-75-rohloff/,,,
351,P,"Load4 75 Rohloff HS","Riese & Muller Load4 75 Rohloff HS","Riese & Muller","The Rohloff SpeedHub electronic gear system is operated using simple up/down shift buttons to replace the traditional mechanical gearshifters. The gears are contained in a sealed hub, which protects them from mud and rain, making the system extremely resilient. As a high speed bike, fitted with the Bosch Performance Line Speed Motor, this bike is capable of hitting speeds up of 45km/h.",0.00,0.00,0.00,9289.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load4 75, Category Path: Riese & Muller/Family & Cargo/Load4 75",,"Riese & Muller Load4 75 Rohloff HS",,,New,/load4-75-rohloff-hs/,,,
354,P,F01200,"Riese & Muller Packster2 70 Family","Riese & Muller","The family model is a preconfigured option from the Packster range. This bike comes fitted with the Novatech Boost hub and Shimano Deore 10-S gears. The Double Child Seat and cover come as standard and include 5-point seatbelts for added security. ",0.00,0.00,6309.00,6309.00,0.0000,N,,42.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Packster2 70, Category Path: Riese & Muller/Family & Cargo/Packster2 70","Product Image File: 24_F01200_3401040809060507_Pac2_70_Fam_White_6004__60767.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/410/24_F01200_3401040809060507_Pac2_70_Fam_White_6004__60767.jpg|Product Image File: 24_F01200_3402040809060507_Pac2_70_Fam_UrbGryMtt_6004__72012.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/w/787/24_F01200_3402040809060507_Pac2_70_Fam_UrbGryMtt_6004__72012.jpg|Product Image File: 24_F01200_3403040809060507_Pac2_70_Fam_ChilMtt_6004__91834.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/j/362/24_F01200_3403040809060507_Pac2_70_Fam_ChilMtt_6004__91834.jpg","Riese & Muller Packster2 70 Family",,,New,/riese-muller-packster2-70-family/,,,
355,P,F01242,"Riese & Muller Transporter2 65 Touring","Riese & Muller","This Touring model comes fitted with the Novatech Boost hub and Shimano Deore 11-S gears.",0.00,0.00,5015.00,5015.00,0.0000,N,,45.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,23/06/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Transporter2 65, Category Path: Riese & Muller/Family & Cargo/Transporter2 65","Product Image File: Tran265_Tour_Black__09700.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/k/500/Tran265_Tour_Black__09700.jpg|Product Image File: Trans265-Tour-White__70834.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/r/562/Trans265-Tour-White__70834.jpg","Riese & Muller Transporter2 65 Touring",,"Riese & Muller Transporter2 65 Touring",New,/transporter2-65-touring/,,,
356,P,F01243,"Riese & Muller Transporter2 65 Vario","Riese & Muller","The Enviolo Vario gear hub, controlled by a rotating handle, allows for continuous gear ratio selection. The jump free shifting ensures you can always select the perfect gear.",0.00,0.00,5367.00,5367.00,0.0000,N,,46.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,23/06/2023,02/12/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Transporter2 65, Category Path: Riese & Muller/Family & Cargo/Transporter2 65","Product Image File: F00945-Trans2-65Var-Black__77099.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/a/170/F00945-Trans2-65Var-Black__77099.jpg|Product Image File: F00945-Trans2-65Var-TruWhi__89889.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/t/248/F00945-Trans2-65Var-TruWhi__89889.jpg","Riese & Muller Transporter2 65 Vario",,"Riese & Muller Transporter2 65 Vario",New,/transporter2-65-vario/,,,
357,P,F01247,"Riese & Muller Transporter2 85 Touring","Riese & Muller","This Touring model comes fitted with the Novatech Boost hub and Shimano Deore 11-S gears.",0.00,0.00,5196.00,5196.00,0.0000,N,,50.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,23/06/2023,02/12/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Transporter2 85, Category Path: Riese & Muller/Family & Cargo/Transporter2 85","Product Image File: F01247_Trans285_tour-White__39825.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/r/929/F01247_Trans285_tour-White__39825.jpg|Product Image File: F01247_Trans285_tour_Black__91631.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/k/920/F01247_Trans285_tour_Black__91631.jpg","Riese & Muller Transporter2 85 Touring",,"Riese & Muller Transporter2 85 Touring",New,/transporter2-85-touring/,,,
358,P,F00748,"Riese & Muller Load 60 Touring HS","Riese & Muller","This Touring model comes fitted with:   Motor: Bosch Performance Line Speed   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Shimano Deore XT, 11-speed derailleur gear   Weight from 36,6 kg / 80,7 lbs  ",0.00,0.00,5600.00,5600.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,27/07/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load 60 - CLEARANCE, Category Path: Riese & Muller/Family & Cargo/Load 60 - CLEARANCE","Product Image File: F00748-Load60TourHs-ColGrey__88609.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/c/171/F00748-Load60TourHs-ColGrey__88609.jpg|Product Image File: F00748-Load60TourHs-TndGrey__16199.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/d/472/F00748-Load60TourHs-TndGrey__16199.jpg","Riese & Muller Load 60 Touring HS",,"Riese & Muller Load 60 Touring HS (High Speed)",New,/riese-muller-load-60-touring-hs/,,,
359,P,F00749,"Riese & Muller Load 60 Vario","Riese & Muller","This Vario model comes fitted with:   Motor: Bosch Cargo Line Cruise   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Enviolo 380, continuous hub gear, belt drive   Weight from 36,5 kg / 80,5 lbs  ",0.00,0.00,5400.00,5400.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,27/07/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load 60 - CLEARANCE, Category Path: Riese & Muller/Family & Cargo/Load 60 - CLEARANCE","Product Image File: F00749-Load60Var-ColGreMat__94211.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/p/796/F00749-Load60Var-ColGreMat__94211.jpg|Product Image File: F00749-Load60Var-TndGreyt__20864.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/n/669/F00749-Load60Var-TndGreyt__20864.jpg","Riese & Muller Load 60 Vario",,"Riese & Muller Load 60 Vario",New,/load-60-vario/,,,
360,P,F00750,"Riese & Muller Load 60 Vario HS","Riese & Muller","This Vario model comes fitted with:   Motor: Bosch Performance Line Speed   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Enviolo 380, continuous hub gear, belt drive   Weight from 37,6 kg / 82,9 lbs  ",0.00,0.00,5800.00,5800.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,27/07/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load 60 - CLEARANCE, Category Path: Riese & Muller/Family & Cargo/Load 60 - CLEARANCE","Product Image File: F00750-Load60VarHs-ColGreMa__01503.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/i/099/F00750-Load60VarHs-ColGreMa__01503.jpg|Product Image File: F00750-Load60VarHs-TndGrey__26722.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/y/396/F00750-Load60VarHs-TndGrey__26722.jpg","Riese & Muller Load 60 Vario HS",,"Riese & Muller Load 60 Vario HS",New,/riese-muller-load-60-vario-hs/,,,
361,P,F00751,"Riese & Muller Load 60 Rohloff","Riese & Muller","This Rohloff model comes fitted with:   Motor: Bosch Cargo Line Cruise   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Rohloff E-14 Speedhub 500/14, 14-speed hub gear, belt drive   Weight from 35,8 kg / 78,9 lbs  ",0.00,0.00,6500.00,6500.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,27/07/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load 60 - CLEARANCE, Category Path: Riese & Muller/Family & Cargo/Load 60 - CLEARANCE","Product Image File: F00751-Load60Rohl-ColGreMat__91542.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/853/F00751-Load60Rohl-ColGreMat__91542.jpg|Product Image File: 23_F00751_0406071317_Ld60_Roh_TndrGreyMtt_GX_SdWallHi-Hardcov_2133__91534.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/073/23_F00751_0406071317_Ld60_Roh_TndrGreyMtt_GX_SdWallHi-Hardcov_2133__91534.jpg","Riese & Muller Load 60 Rohloff",,"Riese & Muller Load 60 Rohloff",New,/load-60-rohloff/,,,
362,P,F00752,"Riese & Muller Load 60 Rohloff HS","Riese & Muller","This Rohloff model comes fitted with:   Motor: Bosch Performance Line Speed   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Rohloff E-14 Speedhub 500/14, 14-speed hub gear, belt drive   Weight from 37,9 kg / 83,6 lbs  ",0.00,0.00,6900.00,6900.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,27/07/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load 60 - CLEARANCE, Category Path: Riese & Muller/Family & Cargo/Load 60 - CLEARANCE","Product Image File: F00752-Load60RohlHs-ColGreM__47124.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/612/F00752-Load60RohlHs-ColGreM__47124.jpg|Product Image File: F00752-Load60RohlHs-TndGrey__32572.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/v/416/F00752-Load60RohlHs-TndGrey__32572.jpg","Riese & Muller Load 60 Rohloff HS",,"Riese & Muller Load 60 Rohloff HS (High Speed)",New,/load-60-rohloff-hs/,,,
363,P,F00754,"Riese & Muller Load 75 Touring HS","Riese & Muller","This Touring model comes fitted with:   Motor: Bosch Performance Line Speed   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Shimano Deore XT, 11-speed derailleur gear   Weight from 38,2 kg / 84,2 lbs  ",0.00,0.00,6029.00,6029.00,0.0000,Y,,0.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,27/07/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Load 75, Category Path: Riese & Muller/Family & Cargo/Load 75","Product Image File: F00754-Load75TourHs-ColGreM__45266.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/r/134/F00754-Load75TourHs-ColGreM__45266.jpg|Product Image File: F00754-Load75TourHs-White__58518.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/h/018/F00754-Load75TourHs-White__58518.jpg","Riese & Muller Load 75 Touring HS",,"Riese & Muller Load 75 Touring HS",New,/load-75-touring-hs/,,,
364,P,F00755,"Riese & Muller Load 75 Vario","Riese & Muller","This Vario model comes fitted with:   Motor: Bosch Cargo Line Cruise   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Enviolo 380, continuous hub gear, belt drive   Weight from 38,1 kg / 84,0 lbs  ",0.00,0.00,5829.00,5829.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,27/07/2023,11/01/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Load 75, Category Path: Riese & Muller/Family & Cargo/Load 75","Product Image File: F00755-Load75Vari-ColGreMat__10814.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/e/539/F00755-Load75Vari-ColGreMat__10814.jpg","Riese & Muller Load 75 Vario",,"Riese & Muller Load 75 Vario",New,/load-75-vario/,,,
365,P,F00756,"Riese & Muller Load 75 Vario HS","Riese & Muller","This Vario model comes fitted with:   Motor: Bosch Performance Line Speed   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Enviolo 380, continuous hub gear, belt drive   Weight from 38,2 kg / 84,2 lbs  ",0.00,0.00,0.00,7379.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,27/07/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Load 75, Category Path: Riese & Muller/Family & Cargo/Load 75","Product Image File: F00756-Load75VariHs-ColGreM__17126.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/l/645/F00756-Load75VariHs-ColGreM__17126.jpg|Product Image File: F00756-Load75VariHs-White__68441.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/x/607/F00756-Load75VariHs-White__68441.jpg","Riese & Muller Load 75 Vario HS",,"Riese & Muller Load 75 Vario HS",New,/load-75-vario-hs/,,,
366,P,F00757,"Riese & Muller Load 75 Rohloff","Riese & Muller","This Rohloff model comes fitted with:   Motor: Bosch Cargo Line Cruise   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Rohloff E-14 Speedhub 500/14, 14-speed hub gear, belt drive   Weight from 37,3 kg / 82,2 lbs  ",0.00,0.00,6979.00,6979.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,27/07/2023,11/01/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Load 75, Category Path: Riese & Muller/Family & Cargo/Load 75","Product Image File: F00757-Load75Rohl-ColGreM__24449.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/a/539/F00757-Load75Rohl-ColGreM__24449.jpg","Riese & Muller Load 75 Rohloff",,"Riese & Muller Load 75 Rohloff",New,/riese-muller-load-75-rohloff/,,,
367,P,F00758,"Riese & Muller Load 75 Rohloff HS","Riese & Muller","This Rohloff model comes fitted with:   Motor: Bosch Performance Line Speed   Battery: Bosch PowerPack 500 Wh Upgrade available   Gears: Rohloff E-14 Speedhub 500/14, 14-speed hub gear, belt drive   Weight from 38,4 kg / 84,7 lbs  ",0.00,0.00,7449.00,7449.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,N,,N,0,0,27/07/2023,05/10/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Load 75, Category Path: Riese & Muller/Family & Cargo/Load 75","Product Image File: F00758-Load75RohHs-ColGreM__98748.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/y/780/F00758-Load75RohHs-ColGreM__98748.jpg|Product Image File: F00758-Load75RohHsl-White__82765.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/x/322/F00758-Load75RohHsl-White__82765.jpg","Riese & Muller Load 75 Rohloff HS",,"Riese & Muller Load 75 Rohloff HS (High Speed)",New,/load-75-rohloff-hs/,,,
368,P,F00922,"Riese & Muller Load4 60 Touring HS","Riese & Muller","This Touring model comes fitted with the Novatech Boost hub and Shimano Deore 11-S gears. As a high speed model, fitted with the Bosch Performance Line Speed motor, this bike is capable of hitting speeds of 45 km/h.",0.00,0.00,6700.00,6700.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,27/07/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load4 60, Category Path: Riese & Muller/Family & Cargo/Load4 60","Product Image File: F00922_Load475TouHs_ColGry__24326.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/b/170/F00922_Load475TouHs_ColGry__24326.jpg|Product Image File: F00922_Load475TouHs_TndGry__33952.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/o/358/F00922_Load475TouHs_TndGry__33952.jpg","Riese & Muller Load4 60 Touring HS",,"Riese & Muller Load4 60 Touring HS (with Bosch Smart System)",New,/riese-muller-load4-60-touring-hs/,,,
369,P,F00923,"Riese & Muller Load4 60 Vario","Riese & Muller","The Enviolo Vario gear hub, controlled by a rotating handle, allows for continuous gear ratio selection. The jump free shifting ensures you can always select the perfect gear. ",0.00,0.00,6600.00,6600.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,27/07/2023,02/12/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load4 60, Category Path: Riese & Muller/Family & Cargo/Load4 60","Product Image File: F00923_Load475Var_ColGry__79483.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/g/136/F00923_Load475Var_ColGry__79483.jpg|Product Image File: F00923_Load475Var_TndGry__82296.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/s/495/F00923_Load475Var_TndGry__82296.jpg","Riese & Muller Load4 60 Vario",,"Riese & Muller Load4 60 Vario (with Bosch Smart System)",New,/riese-muller-load4-60-vario/,,,
370,P,F00925,"Riese & Muller Load4 60 Vario HS","Riese & Muller","The Enviolo Vario gear hub, controlled by a rotating handle, allows for continuous gear ratio selection. The jump free shifting ensures you can always select the perfect gear. As a high speed model, fitted with the Bosch Performance Line Speed motor, this bike is capable of hitting speeds of 45 km/h.",0.00,0.00,7100.00,7100.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,27/07/2023,03/11/2024,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load4 60, Category Path: Riese & Muller/Family & Cargo/Load4 60","Product Image File: F00925_Load475VarHs_ColGry__41414.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/w/981/F00925_Load475VarHs_ColGry__41414.jpg|Product Image File: F00925_Load475VarHs_TndGry__82669.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/a/964/F00925_Load475VarHs_TndGry__82669.jpg","Riese & Muller Load4 60 Vario HS",,"Riese & Muller Load4 60 Vario HS (with Bosch Smart System)",New,/riese-muller-load4-60-vario-hs/,,,
371,P,F00931,"Riese & Muller Load4 75 Touring HS","Riese & Muller","This Touring model comes fitted with the Novatech Boost hub and Shimano Deore 11-S gears. As a high speed model, fitted with the Bosch Performance Line Speed motor, this bike is capable of hitting speeds of 45 km/h.",0.00,0.00,6900.00,6900.00,0.0000,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,N,0,0,27/07/2023,31/05/2025,"Category Name: Riese & Muller, Category Path: Riese & Muller|Category Name: Family & Cargo, Category Path: Riese & Muller/Family & Cargo|Category Name: Load4 75, Category Path: Riese & Muller/Family & Cargo/Load4 75","Product Image File: F00931_Load475TouhS_ColGry__24195.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/t/083/F00931_Load475TouhS_ColGry__24195.jpg|Product Image File: F00931_Load475TouhS_pENGry__93050.jpg, Product Image URL: http://www.e-bikebarn.com/product_images/l/443/F00931_Load475TouhS_pENGry__93050.jpg","Riese & Muller Load4 75 Touring HS",,"Riese & Muller Load4 75 Touring HS (with Bosch Smart System)",New,/riese-muller-load4-75-touring-hs/,,,
